,type,name,url,minority_url,thomas_id,house_committee_id,subcommittees,address,phone,rss_url,jurisdiction,youtube_id,jurisdiction_source,minority_rss_url,senate_committee_id,wikipedia,subcommittee_name,subcommittee_thomas_id
46,house,House Committee on Oversight and Accountability,https://oversight.house.gov/,https://republicans-oversight.house.gov/,HSGO,GO,"[{'name': 'Government Operations and the Federal Workforce', 'thomas_id': '24', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'National Security, the Border, and Foreign Affairs', 'thomas_id': '06', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Health Care and Financial Services', 'thomas_id': '27', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Economic Growth, Energy Policy, and Regulatory Affairs', 'thomas_id': '05', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Cybersecurity, Information Technology, and Government Innovation', 'thomas_id': '12', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}]","2157 RHOB; Washington, DC 20515-6143",(202) 225-5074,,"The committee oversees the federal government and all of its agencies to ensure efficiency, effectiveness, and accountability. The Committee oversees government operations, health care, information technology, interior, energy and environment, national security, and intergovernmental affairs.",UCXSlyao4qkUFiPqghptHtZA,https://oversight.house.gov/about/,,,,Health Care and Financial Services,27
47,house,House Committee on Oversight and Accountability,https://oversight.house.gov/,https://republicans-oversight.house.gov/,HSGO,GO,"[{'name': 'Government Operations and the Federal Workforce', 'thomas_id': '24', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'National Security, the Border, and Foreign Affairs', 'thomas_id': '06', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Health Care and Financial Services', 'thomas_id': '27', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Economic Growth, Energy Policy, and Regulatory Affairs', 'thomas_id': '05', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Cybersecurity, Information Technology, and Government Innovation', 'thomas_id': '12', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}]","2157 RHOB; Washington, DC 20515-6143",(202) 225-5074,,"The committee oversees the federal government and all of its agencies to ensure efficiency, effectiveness, and accountability. The Committee oversees government operations, health care, information technology, interior, energy and environment, national security, and intergovernmental affairs.",UCXSlyao4qkUFiPqghptHtZA,https://oversight.house.gov/about/,,,,"Economic Growth, Energy Policy, and Regulatory Affairs",05
48,house,House Committee on Oversight and Accountability,https://oversight.house.gov/,https://republicans-oversight.house.gov/,HSGO,GO,"[{'name': 'Government Operations and the Federal Workforce', 'thomas_id': '24', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'National Security, the Border, and Foreign Affairs', 'thomas_id': '06', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Health Care and Financial Services', 'thomas_id': '27', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Economic Growth, Energy Policy, and Regulatory Affairs', 'thomas_id': '05', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}, {'name': 'Cybersecurity, Information Technology, and Government Innovation', 'thomas_id': '12', 'address': '2157 RHOB; Washington, DC 20515', 'phone': '(202) 225-5074'}]","2157 RHOB; Washington, DC 20515-6143",(202) 225-5074,,"The committee oversees the federal government and all of its agencies to ensure efficiency, effectiveness, and accountability. The Committee oversees government operations, health care, information technology, interior, energy and environment, national security, and intergovernmental affairs.",UCXSlyao4qkUFiPqghptHtZA,https://oversight.house.gov/about/,,,,"Cybersecurity, Information Technology, and Government Innovation",12
49,house,House Committee on House Administration,https://cha.house.gov/,https://republicans-cha.house.gov/,HSHA,HA,"[{'name': 'Elections', 'thomas_id': '08', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}, {'name': 'Modernization', 'thomas_id': '27', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}]","1309 LHOB; Washington, DC 20515-6157",(202) 225-8281,,The Committee on House Administration has legislative jurisdiction over the federal elections and the day-to-day operations of the House. The Committee's jurisdiction over federal elections requires it to consider proposals to amend federal election law and to monitor congressional elections across the United States. The Committee also sets budget authorizations for expenses of other House committees and members of Congress. It also oversees several federal organizations such as the Library of Congress and Smithsonian Institution.,UCTO94zQwJNB_gmud-4IyZXA,https://cha.house.gov/about,,,,Elections,08
50,house,House Committee on House Administration,https://cha.house.gov/,https://republicans-cha.house.gov/,HSHA,HA,"[{'name': 'Elections', 'thomas_id': '08', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}, {'name': 'Modernization', 'thomas_id': '27', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}]","1309 LHOB; Washington, DC 20515-6157",(202) 225-8281,,The Committee on House Administration has legislative jurisdiction over the federal elections and the day-to-day operations of the House. The Committee's jurisdiction over federal elections requires it to consider proposals to amend federal election law and to monitor congressional elections across the United States. The Committee also sets budget authorizations for expenses of other House committees and members of Congress. It also oversees several federal organizations such as the Library of Congress and Smithsonian Institution.,UCTO94zQwJNB_gmud-4IyZXA,https://cha.house.gov/about,,,,Oversight,06
51,house,House Committee on House Administration,https://cha.house.gov/,https://republicans-cha.house.gov/,HSHA,HA,"[{'name': 'Elections', 'thomas_id': '08', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}, {'name': 'Oversight', 'thomas_id': '06', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}, {'name': 'Modernization', 'thomas_id': '27', 'address': '1309 LHOB; Washington, DC 20515', 'phone': '(202) 225-8281'}]","1309 LHOB; Washington, DC 20515-6157",(202) 225-8281,,The Committee on House Administration has legislative jurisdiction over the federal elections and the day-to-day operations of the House. The Committee's jurisdiction over federal elections requires it to consider proposals to amend federal election law and to monitor congressional elections across the United States. The Committee also sets budget authorizations for expenses of other House committees and members of Congress. It also oversees several federal organizations such as the Library of Congress and Smithsonian Institution.,UCTO94zQwJNB_gmud-4IyZXA,https://cha.house.gov/about,,,,Modernization,27
52,house,House Committee on Homeland Security,https://homeland.house.gov/,https://republicans-homeland.house.gov/,HSHM,HM,"[{'name': 'Border Security and Enforcement', 'thomas_id': '11', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Emergency Management and Technology', 'thomas_id': '12', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Cybersecurity and Infrastructure Protection', 'thomas_id': '08', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Counterterrorism, Law Enforcement, and Intelligence', 'thomas_id': '05', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Oversight, Investigations, and Accountability', 'thomas_id': '09', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Transportation and Maritime Security', 'thomas_id': '07', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}]","176 FHOB; Washington, DC 20515-6480",(202) 226-8417,,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",UC6Vg3_8RRaIVLJFyo7WZfzA,https://homeland.house.gov/subcommittee/full_committee/,,,,Border Security and Enforcement,11
53,house,House Committee on Homeland Security,https://homeland.house.gov/,https://republicans-homeland.house.gov/,HSHM,HM,"[{'name': 'Border Security and Enforcement', 'thomas_id': '11', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Emergency Management and Technology', 'thomas_id': '12', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Cybersecurity and Infrastructure Protection', 'thomas_id': '08', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Counterterrorism, Law Enforcement, and Intelligence', 'thomas_id': '05', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Oversight, Investigations, and Accountability', 'thomas_id': '09', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Transportation and Maritime Security', 'thomas_id': '07', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}]","176 FHOB; Washington, DC 20515-6480",(202) 226-8417,,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",UC6Vg3_8RRaIVLJFyo7WZfzA,https://homeland.house.gov/subcommittee/full_committee/,,,,Emergency Management and Technology,12
54,house,House Committee on Homeland Security,https://homeland.house.gov/,https://republicans-homeland.house.gov/,HSHM,HM,"[{'name': 'Border Security and Enforcement', 'thomas_id': '11', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Emergency Management and Technology', 'thomas_id': '12', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Cybersecurity and Infrastructure Protection', 'thomas_id': '08', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Counterterrorism, Law Enforcement, and Intelligence', 'thomas_id': '05', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Oversight, Investigations, and Accountability', 'thomas_id': '09', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Transportation and Maritime Security', 'thomas_id': '07', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}]","176 FHOB; Washington, DC 20515-6480",(202) 226-8417,,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",UC6Vg3_8RRaIVLJFyo7WZfzA,https://homeland.house.gov/subcommittee/full_committee/,,,,Cybersecurity and Infrastructure Protection,08
55,house,House Committee on Homeland Security,https://homeland.house.gov/,https://republicans-homeland.house.gov/,HSHM,HM,"[{'name': 'Border Security and Enforcement', 'thomas_id': '11', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Emergency Management and Technology', 'thomas_id': '12', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Cybersecurity and Infrastructure Protection', 'thomas_id': '08', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Counterterrorism, Law Enforcement, and Intelligence', 'thomas_id': '05', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Oversight, Investigations, and Accountability', 'thomas_id': '09', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Transportation and Maritime Security', 'thomas_id': '07', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}]","176 FHOB; Washington, DC 20515-6480",(202) 226-8417,,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",UC6Vg3_8RRaIVLJFyo7WZfzA,https://homeland.house.gov/subcommittee/full_committee/,,,,"Counterterrorism, Law Enforcement, and Intelligence",05
56,house,House Committee on Homeland Security,https://homeland.house.gov/,https://republicans-homeland.house.gov/,HSHM,HM,"[{'name': 'Border Security and Enforcement', 'thomas_id': '11', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Emergency Management and Technology', 'thomas_id': '12', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Cybersecurity and Infrastructure Protection', 'thomas_id': '08', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Counterterrorism, Law Enforcement, and Intelligence', 'thomas_id': '05', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Oversight, Investigations, and Accountability', 'thomas_id': '09', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Transportation and Maritime Security', 'thomas_id': '07', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}]","176 FHOB; Washington, DC 20515-6480",(202) 226-8417,,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",UC6Vg3_8RRaIVLJFyo7WZfzA,https://homeland.house.gov/subcommittee/full_committee/,,,,"Oversight, Investigations, and Accountability",09
57,house,House Committee on Homeland Security,https://homeland.house.gov/,https://republicans-homeland.house.gov/,HSHM,HM,"[{'name': 'Border Security and Enforcement', 'thomas_id': '11', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Emergency Management and Technology', 'thomas_id': '12', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Cybersecurity and Infrastructure Protection', 'thomas_id': '08', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Counterterrorism, Law Enforcement, and Intelligence', 'thomas_id': '05', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Oversight, Investigations, and Accountability', 'thomas_id': '09', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}, {'name': 'Transportation and Maritime Security', 'thomas_id': '07', 'address': '176 FHOB; Washington, DC 20515', 'phone': '(202) 226-8417'}]","176 FHOB; Washington, DC 20515-6480",(202) 226-8417,,"The House Committee on Homeland Security has jurisdiction over matters related to national defense. It has six subcommittees on border and maritime security; counterterrorism and intelligence; cybersecurity and infrastructure protection; emergency preparedness, response, and communications; oversight and management efficiency; and transportation and protective security. The Committee was created in 2002 in the aftermath of the September 11th, 2001 attacks.",UC6Vg3_8RRaIVLJFyo7WZfzA,https://homeland.house.gov/subcommittee/full_committee/,,,,Transportation and Maritime Security,07
58,house,House Committee on Energy and Commerce,https://energycommerce.house.gov/,https://republicans-energycommerce.house.gov/,HSIF,IF,"[{'name': 'Innovation, Data, and Commerce', 'thomas_id': '17', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Communications and Technology', 'thomas_id': '16', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Energy, Climate, and Grid Security', 'thomas_id': '03', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Health', 'thomas_id': '14', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Oversight and Investigations', 'thomas_id': '02', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Environment, Manufacturing, and Critical Materials', 'thomas_id': '18', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}]","2125 RHOB; Washington, DC 20515-6115",(202) 225-3641,,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",UCCbD3bkHRcwiBsaL1lWE_QQ,https://energycommerce.house.gov/committee-history/,,,,"Innovation, Data, and Commerce",17
59,house,House Committee on Energy and Commerce,https://energycommerce.house.gov/,https://republicans-energycommerce.house.gov/,HSIF,IF,"[{'name': 'Innovation, Data, and Commerce', 'thomas_id': '17', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Communications and Technology', 'thomas_id': '16', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Energy, Climate, and Grid Security', 'thomas_id': '03', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Health', 'thomas_id': '14', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Oversight and Investigations', 'thomas_id': '02', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Environment, Manufacturing, and Critical Materials', 'thomas_id': '18', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}]","2125 RHOB; Washington, DC 20515-6115",(202) 225-3641,,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",UCCbD3bkHRcwiBsaL1lWE_QQ,https://energycommerce.house.gov/committee-history/,,,,Communications and Technology,16
60,house,House Committee on Energy and Commerce,https://energycommerce.house.gov/,https://republicans-energycommerce.house.gov/,HSIF,IF,"[{'name': 'Innovation, Data, and Commerce', 'thomas_id': '17', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Communications and Technology', 'thomas_id': '16', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Energy, Climate, and Grid Security', 'thomas_id': '03', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Health', 'thomas_id': '14', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Oversight and Investigations', 'thomas_id': '02', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Environment, Manufacturing, and Critical Materials', 'thomas_id': '18', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}]","2125 RHOB; Washington, DC 20515-6115",(202) 225-3641,,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",UCCbD3bkHRcwiBsaL1lWE_QQ,https://energycommerce.house.gov/committee-history/,,,,"Energy, Climate, and Grid Security",03
61,house,House Committee on Energy and Commerce,https://energycommerce.house.gov/,https://republicans-energycommerce.house.gov/,HSIF,IF,"[{'name': 'Innovation, Data, and Commerce', 'thomas_id': '17', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Communications and Technology', 'thomas_id': '16', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Energy, Climate, and Grid Security', 'thomas_id': '03', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Health', 'thomas_id': '14', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Oversight and Investigations', 'thomas_id': '02', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Environment, Manufacturing, and Critical Materials', 'thomas_id': '18', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}]","2125 RHOB; Washington, DC 20515-6115",(202) 225-3641,,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",UCCbD3bkHRcwiBsaL1lWE_QQ,https://energycommerce.house.gov/committee-history/,,,,Health,14
62,house,House Committee on Energy and Commerce,https://energycommerce.house.gov/,https://republicans-energycommerce.house.gov/,HSIF,IF,"[{'name': 'Innovation, Data, and Commerce', 'thomas_id': '17', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Communications and Technology', 'thomas_id': '16', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Energy, Climate, and Grid Security', 'thomas_id': '03', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Health', 'thomas_id': '14', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Oversight and Investigations', 'thomas_id': '02', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Environment, Manufacturing, and Critical Materials', 'thomas_id': '18', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}]","2125 RHOB; Washington, DC 20515-6115",(202) 225-3641,,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",UCCbD3bkHRcwiBsaL1lWE_QQ,https://energycommerce.house.gov/committee-history/,,,,Oversight and Investigations,02
63,house,House Committee on Energy and Commerce,https://energycommerce.house.gov/,https://republicans-energycommerce.house.gov/,HSIF,IF,"[{'name': 'Innovation, Data, and Commerce', 'thomas_id': '17', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Communications and Technology', 'thomas_id': '16', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Energy, Climate, and Grid Security', 'thomas_id': '03', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Health', 'thomas_id': '14', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Oversight and Investigations', 'thomas_id': '02', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}, {'name': 'Environment, Manufacturing, and Critical Materials', 'thomas_id': '18', 'address': '2125 RHOB; Washington, DC 20515', 'phone': '(202) 225-3641'}]","2125 RHOB; Washington, DC 20515-6115",(202) 225-3641,,"The House Committee on Energy and Commerce has legislative jurisdiction on matters related to telecommunications, consumer protection, food and drug safety, public health research, environmental quality, energy policy, and interstate and foreign commerce. It oversees multiple cabinet-level Departments and independent agencies, including the Departments of Energy, Health and Human Services, Commerce, and Transportation, as well as the Environmental Protection Agency, the Federal Trade Commission, the Food and Drug Administration, and the Federal Communications Commission.",UCCbD3bkHRcwiBsaL1lWE_QQ,https://energycommerce.house.gov/committee-history/,,,,"Environment, Manufacturing, and Critical Materials",18
64,house,House Committee on Natural Resources,https://naturalresources.house.gov/,https://republicans-naturalresources.house.gov/,HSII,II,"[{'name': 'Energy and Mineral Resources', 'thomas_id': '06', 'address': '1333 LHOB; Washington, DC 20515', 'phone': '(202) 225-9297'}, {'name': 'Federal Lands', 'thomas_id': '10', 'address': '1329 LHOB; Washington, DC 20515', 'phone': '(202) 226-7736'}, {'name': 'Water, Wildlife and Fisheries', 'thomas_id': '13', 'address': '1522 LHOB; Washington, DC 20515', 'phone': '(202) 225-8331'}, {'name': 'Indian and Insular Affairs', 'thomas_id': '24', 'address': '1328 LHOB; Washington, DC 20515', 'phone': '(202) 226-9725'}, {'name': 'Oversight and Investigations', 'thomas_id': '15', 'address': '1331 LHOB; Washington, DC 20515', 'phone': '(202) 225-2761'}]","1324A LHOB; Washington, DC 20515-6201",(202) 225-2761,,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",UCB6LGE5-_i-xxtZxk1_SeTg,https://naturalresources.house.gov/about/,,,,Energy and Mineral Resources,06
65,house,House Committee on Natural Resources,https://naturalresources.house.gov/,https://republicans-naturalresources.house.gov/,HSII,II,"[{'name': 'Energy and Mineral Resources', 'thomas_id': '06', 'address': '1333 LHOB; Washington, DC 20515', 'phone': '(202) 225-9297'}, {'name': 'Federal Lands', 'thomas_id': '10', 'address': '1329 LHOB; Washington, DC 20515', 'phone': '(202) 226-7736'}, {'name': 'Water, Wildlife and Fisheries', 'thomas_id': '13', 'address': '1522 LHOB; Washington, DC 20515', 'phone': '(202) 225-8331'}, {'name': 'Indian and Insular Affairs', 'thomas_id': '24', 'address': '1328 LHOB; Washington, DC 20515', 'phone': '(202) 226-9725'}, {'name': 'Oversight and Investigations', 'thomas_id': '15', 'address': '1331 LHOB; Washington, DC 20515', 'phone': '(202) 225-2761'}]","1324A LHOB; Washington, DC 20515-6201",(202) 225-2761,,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",UCB6LGE5-_i-xxtZxk1_SeTg,https://naturalresources.house.gov/about/,,,,Federal Lands,10
66,house,House Committee on Natural Resources,https://naturalresources.house.gov/,https://republicans-naturalresources.house.gov/,HSII,II,"[{'name': 'Energy and Mineral Resources', 'thomas_id': '06', 'address': '1333 LHOB; Washington, DC 20515', 'phone': '(202) 225-9297'}, {'name': 'Federal Lands', 'thomas_id': '10', 'address': '1329 LHOB; Washington, DC 20515', 'phone': '(202) 226-7736'}, {'name': 'Water, Wildlife and Fisheries', 'thomas_id': '13', 'address': '1522 LHOB; Washington, DC 20515', 'phone': '(202) 225-8331'}, {'name': 'Indian and Insular Affairs', 'thomas_id': '24', 'address': '1328 LHOB; Washington, DC 20515', 'phone': '(202) 226-9725'}, {'name': 'Oversight and Investigations', 'thomas_id': '15', 'address': '1331 LHOB; Washington, DC 20515', 'phone': '(202) 225-2761'}]","1324A LHOB; Washington, DC 20515-6201",(202) 225-2761,,"The House Committee on Natural Resources considers legislation about American energy production, mineral lands and mining, fisheries and wildlife, public lands, oceans, Native Americans, irrigation and reclamation.",UCB6LGE5-_i-xxtZxk1_SeTg,https://naturalresources.house.gov/about/,,,,"Water, Wildlife and Fisheries",13
